rank,symbol,name,signal_date,last_bar_date,sample_count,expected_return_5d,probability_up_5d,train_window_5d,ridge_alpha_5d,validation_mae_5d,validation_direction_accuracy_5d,expected_return_10d,probability_up_10d,train_window_10d,ridge_alpha_10d,validation_mae_10d,validation_direction_accuracy_10d
46,600584,长电科技,2026-07-14,2026-07-14,518,0.15729755046748745,0.9666666666666667,120,0.1,0.10015564298887962,0.6833333333333333,0.18999380661838294,0.9666666666666667,120,10.0,0.17075676413745025,0.6833333333333333
47,001696,宗申动力,2026-07-14,2026-07-14,518,0.1549686333408819,1.0,120,1.0,0.08371633310667635,0.7833333333333333,0.32298268855557055,1.0,120,0.1,0.11723568987167396,0.7333333333333333
48,600578,京能电力,2026-07-14,2026-07-14,518,0.15301086021913768,0.9833333333333333,180,0.1,0.08166418666194425,0.85,0.15603098083507852,1.0,180,1.0,0.13040660566952617,0.8666666666666667
49,002998,优彩资源,2026-07-14,2026-07-14,518,0.15268284332151458,0.9833333333333333,120,0.1,0.045980997356134916,0.7333333333333333,0.44947113214114637,1.0,120,0.1,0.0629435156879352,0.8833333333333333
50,603010,万盛股份,2026-07-14,2026-07-14,518,0.1500695063094224,0.9833333333333333,120,10.0,0.07215364202481332,0.7,0.568739325785364,1.0,120,1.0,0.07892288271981909,0.7333333333333333
51,603319,美湖股份,2026-07-14,2026-07-14,518,0.14969809104769302,0.8833333333333333,120,1.0,0.08176360531213764,0.5,0.2374483702365521,1.0,120,1.0,0.0832915366898585,0.75
52,603826,坤彩科技,2026-07-14,2026-07-14,518,0.14943572491880094,0.8333333333333334,240,0.1,0.0929100321155534,0.5833333333333334,0.38106370019983465,1.0,120,0.1,0.13275378663495546,0.55
53,600345,长江通信,2026-07-14,2026-07-14,518,0.14884016407274378,1.0,120,1.0,0.06487527697166277,0.7166666666666667,0.29558805409179495,1.0,120,0.1,0.08937215010442796,0.65
54,605378,野马电池,2026-07-14,2026-07-14,518,0.14793386653406648,1.0,120,0.1,0.041427617387688666,0.7833333333333333,0.07524420302912688,0.7666666666666667,120,0.1,0.06144338128553441,0.7666666666666667
55,002897,意华股份,2026-07-14,2026-07-14,518,0.14702076532644962,0.9166666666666666,120,1.0,0.07438085677782859,0.6833333333333333,0.23283883211597936,1.0,180,0.1,0.07359578736059294,0.7333333333333333
56,600176,中国巨石,2026-07-14,2026-07-14,518,0.1453035332868804,0.95,120,10.0,0.10705032471426215,0.6666666666666666,0.8105997373146706,1.0,180,1.0,0.1378901871760427,0.8333333333333334
57,600172,黄河旋风,2026-07-14,2026-07-14,518,0.14443858074270385,0.9166666666666666,120,10.0,0.11546205792094148,0.6333333333333333,0.40767172816383207,1.0,180,1.0,0.14522225376334996,0.65
58,603567,珍宝岛,2026-07-14,2026-07-14,518,0.14306420386400717,0.9833333333333333,120,0.1,0.062115611400417284,0.5333333333333333,0.311535910464301,1.0,120,0.1,0.07719577436624227,0.6
59,000938,紫光股份,2026-07-14,2026-07-14,518,0.14055008752175083,1.0,120,0.1,0.05896713656405444,0.6333333333333333,0.22589288251310882,1.0,120,0.1,0.08183330893721667,0.8
60,603211,晋拓股份,2026-07-14,2026-07-14,518,0.13897157032194554,0.95,120,10.0,0.06687058281417964,0.7166666666666667,0.22529138436882246,1.0,180,0.1,0.06805089970634354,0.8166666666666667
61,600186,莲花控股,2026-07-14,2026-07-14,518,0.13680336903021528,0.7166666666666667,180,10.0,0.13411400719780894,0.55,0.44360982926950504,0.9833333333333333,180,0.1,0.17414378297418937,0.6666666666666666
62,002080,中材科技,2026-07-14,2026-07-14,518,0.13648720905507786,0.8833333333333333,120,10.0,0.10432745537049895,0.65,0.2670482597173319,1.0,120,10.0,0.14849666730519775,0.7333333333333333
63,000032,深桑达Ａ,2026-07-14,2026-07-14,518,0.13423459273867938,0.9666666666666667,120,10.0,0.08360251481000763,0.5166666666666667,0.33787371224001866,1.0,180,10.0,0.1293736611124771,0.6833333333333333
64,603661,恒林股份,2026-07-14,2026-07-14,518,0.13375372954691506,0.9833333333333333,240,10.0,0.0763189722530992,0.6333333333333333,0.18659374204188584,1.0,180,10.0,0.09917293602532526,0.7666666666666667
65,601869,长飞光纤,2026-07-14,2026-07-14,518,0.13258158148521162,0.8166666666666667,240,0.1,0.09776071878082189,0.48333333333333334,0.1573200382592642,0.7,240,10.0,0.12446028012776908,0.6833333333333333
66,002611,东方精工,2026-07-14,2026-07-14,518,0.13185482991025027,0.9666666666666667,120,0.1,0.04382337320702288,0.6666666666666666,0.13461022325622304,0.9666666666666667,180,0.1,0.044854252702327825,0.6666666666666666
67,000977,浪潮信息,2026-07-14,2026-07-14,518,0.13086349987710258,0.9833333333333333,120,0.1,0.06358643491904327,0.6,0.13471106442773143,0.9833333333333333,120,0.1,0.08236182534849774,0.6833333333333333
68,603538,美诺华,2026-07-14,2026-07-14,518,0.1305594806049268,0.7833333333333333,240,0.1,0.09212856990850314,0.7333333333333333,0.1565395225063862,0.7833333333333333,240,10.0,0.10963971866694609,0.6833333333333333
69,605198,安德利,2026-07-14,2026-07-14,518,0.12955951620718492,0.8333333333333334,180,0.1,0.10442241828995527,0.6666666666666666,0.19870077402962147,0.9333333333333333,120,10.0,0.11865044136687185,0.8
70,002915,中欣氟材,2026-07-14,2026-07-14,518,0.12879937826785584,0.8666666666666667,120,0.1,0.07209453444391814,0.7,0.15505259849247857,0.9833333333333333,120,10.0,0.06823095605617034,0.6666666666666666
71,000070,特发信息,2026-07-14,2026-07-14,517,0.1278446367054993,0.7666666666666667,180,10.0,0.10535016237016684,0.5333333333333333,0.24105569314611033,0.85,180,10.0,0.12347866898969126,0.48333333333333334
72,003018,金富科技,2026-07-14,2026-07-14,518,0.1272770536464855,0.8,120,10.0,0.14282879269173765,0.7,0.161763534991214,0.7666666666666667,180,10.0,0.23072260925285135,0.6833333333333333
73,002272,川润股份,2026-07-14,2026-07-14,518,0.12721713183865502,1.0,120,1.0,0.06680557406317124,0.7333333333333333,0.1142105490705638,0.9833333333333333,180,1.0,0.06347581805840975,0.8166666666666667
74,600129,太极集团,2026-07-14,2026-07-14,518,0.12541850359918782,0.9833333333333333,240,10.0,0.04753793094748822,0.6833333333333333,-0.27982165512217116,0.03333333333333333,120,1.0,0.055917611196282156,0.6833333333333333
75,600665,天地源,2026-07-14,2026-07-14,518,0.12504193857512194,0.9666666666666667,120,0.1,0.05200317390201348,0.6166666666666667,0.12842745411058998,0.95,120,0.1,0.06790836431391901,0.6
76,002850,科达利,2026-07-14,2026-07-14,518,0.12497050146851138,0.9166666666666666,180,10.0,0.07325117458109176,0.5166666666666667,0.050010785027808445,0.7833333333333333,120,10.0,0.06865938929199573,0.65
77,605018,长华集团,2026-07-14,2026-07-14,518,0.12321460049081388,0.8833333333333333,240,0.1,0.08469395135635252,0.4,0.1215829238096649,0.8333333333333334,120,10.0,0.10575605274483581,0.5333333333333333
78,600888,新疆众和,2026-07-14,2026-07-14,518,0.11974584954200249,0.9,240,0.1,0.09669024387213647,0.6,0.2863100880079788,1.0,240,0.1,0.12570513200519323,0.75
79,603699,纽威股份,2026-07-14,2026-07-14,518,0.11966912001412773,0.9333333333333333,120,10.0,0.06033673503753707,0.65,0.13370616139962338,0.9333333333333333,120,10.0,0.08531283265003947,0.5166666666666667
80,603085,天成自控,2026-07-14,2026-07-14,518,0.11904198669015593,1.0,120,0.1,0.045454693420483,0.7333333333333333,0.1571263207910033,1.0,120,1.0,0.05812436183574153,0.8166666666666667
81,002636,金安国纪,2026-07-14,2026-07-14,518,0.11848044602321624,0.9333333333333333,120,10.0,0.1285281986745143,0.7333333333333333,0.5647023509558673,1.0,180,1.0,0.22640335347362836,0.6666666666666666
82,002068,黑猫股份,2026-07-14,2026-07-14,518,0.1176263113689411,0.9,180,0.1,0.09764932153720815,0.7166666666666667,0.1231094944505015,0.9666666666666667,240,0.1,0.1238273794965889,0.6166666666666667
83,600863,内蒙华电,2026-07-14,2026-07-14,510,0.11761688330261971,0.8833333333333333,120,1.0,0.06438564163060459,0.7833333333333333,0.22595651959651164,0.9833333333333333,120,1.0,0.08279739883080413,0.7833333333333333
84,605318,法狮龙,2026-07-14,2026-07-14,517,0.11729263923727806,0.9166666666666666,120,10.0,0.0828174038469384,0.65,0.45881300408866926,1.0,120,0.1,0.10601723767169464,0.6666666666666666
85,600206,有研新材,2026-07-14,2026-07-14,518,0.11683201081981831,0.9166666666666666,120,1.0,0.11304437817701048,0.6666666666666666,0.4417207027999391,1.0,120,1.0,0.16752015798357728,0.8166666666666667
86,605287,德才股份,2026-07-14,2026-07-14,518,0.11600070877699535,0.7333333333333333,120,10.0,0.09731164915491229,0.5666666666666667,0.1490043815063223,0.6833333333333333,120,10.0,0.12855787904878638,0.6166666666666667
87,002910,庄园牧场,2026-07-14,2026-07-14,518,0.11579141008254944,0.9666666666666667,120,10.0,0.050606929189161196,0.7166666666666667,0.24525761766410073,1.0,120,0.1,0.0642339541702255,0.6833333333333333
88,002446,盛路通信,2026-07-14,2026-07-14,518,0.1156828113965744,0.9333333333333333,180,0.1,0.058669176874403844,0.6333333333333333,0.14296571770304733,0.9666666666666667,240,0.1,0.06452953446974068,0.5833333333333334
89,605009,豪悦护理,2026-07-14,2026-07-14,518,0.11479715553971113,1.0,120,0.1,0.028586286844264217,0.7,0.2190000496935385,1.0,120,0.1,0.031239239168512525,0.8166666666666667
90,000551,创元科技,2026-07-14,2026-07-14,518,0.11443890854956058,0.9333333333333333,180,10.0,0.06873392761906344,0.6166666666666667,0.18766070401494298,0.9666666666666667,180,10.0,0.10042709636504445,0.6833333333333333
91,002913,奥士康,2026-07-14,2026-07-14,518,0.11392493989864531,0.95,120,0.1,0.0682748853173333,0.6166666666666667,0.2891245628065533,1.0,120,1.0,0.07112983636180442,0.7666666666666667
92,603713,密尔克卫,2026-07-14,2026-07-14,518,0.11306560141186128,0.9333333333333333,120,0.1,0.06098496570416011,0.5166666666666667,0.2228099557649664,1.0,120,0.1,0.060656746601000316,0.75
93,000600,建投能源,2026-07-14,2026-07-14,518,0.1130402206719264,0.9166666666666666,120,0.1,0.05890586766275383,0.6666666666666666,0.1672366943731189,0.9166666666666666,120,0.1,0.07421441289151183,0.75
94,600601,方正科技,2026-07-14,2026-07-14,518,0.11226798525117296,0.9,180,10.0,0.07612855313276211,0.65,0.05743298110308079,0.7333333333333333,240,10.0,0.0823389488246913,0.6666666666666666
95,002137,实益达,2026-07-14,2026-07-14,518,0.11203474160033261,1.0,240,0.1,0.05246243714017999,0.6,0.12369542092136787,0.9833333333333333,240,0.1,0.06693402453035281,0.6666666666666666
96,601066,中信建投,2026-07-14,2026-07-14,518,0.11092759193350886,0.9333333333333333,120,0.1,0.04506829308877637,0.6666666666666666,0.2543055532492295,1.0,120,0.1,0.050864311256602006,0.5333333333333333
97,600505,西昌电力,2026-07-14,2026-07-14,518,0.11089862371361822,0.9833333333333333,120,10.0,0.05277750067964337,0.5833333333333334,0.20045847121409405,1.0,120,10.0,0.05962616139753697,0.7666666666666667
98,603353,和顺石油,2026-07-14,2026-07-14,518,0.11004018766412543,0.7666666666666667,120,0.1,0.09029945206565901,0.5833333333333334,0.2561890964651711,0.9,120,0.1,0.12476382892190366,0.5333333333333333
99,600343,航天动力,2026-07-14,2026-07-14,518,0.1063260627671358,0.7333333333333333,120,0.1,0.09130216782053918,0.5833333333333334,0.1522985364260614,0.7333333333333333,120,0.1,0.11910333366948168,0.6833333333333333
100,002733,雄韬股份,2026-07-14,2026-07-14,518,0.106040776574099,0.7166666666666667,180,10.0,0.10309595860432669,0.45,0.41824688263804904,1.0,240,0.1,0.11240306585772392,0.5833333333333334
101,603002,宏昌电子,2026-07-14,2026-07-14,518,0.10539131181388209,0.8166666666666667,120,10.0,0.09568176746180526,0.7,0.46499006450363367,1.0,120,10.0,0.12515438931142378,0.8833333333333333
102,601133,柏诚股份,2026-07-14,2026-07-14,515,0.1052019003661469,0.8,240,10.0,0.1056094767364653,0.5666666666666667,0.19060712139236785,1.0,240,10.0,0.12791528174128472,0.6833333333333333
103,603687,大胜达,2026-07-14,2026-07-14,518,0.10518676244443373,0.7833333333333333,180,10.0,0.08364158869317187,0.6166666666666667,0.1373911195334333,0.8,180,10.0,0.10082283066745862,0.5333333333333333
104,600843,上工申贝,2026-07-14,2026-07-14,517,0.10510617557802826,0.9333333333333333,180,0.1,0.04902989522818088,0.8166666666666667,0.13541425832425624,1.0,180,0.1,0.050199832838089035,0.8833333333333333
105,002072,凯瑞德,2026-07-14,2026-07-14,518,0.10461253092608108,0.8833333333333333,120,0.1,0.06332969441599039,0.55,0.20113881539457468,0.9833333333333333,120,10.0,0.06758807529868775,0.6166666666666667
106,000017,深中华A,2026-07-14,2026-07-14,518,0.10345617653926656,1.0,120,10.0,0.04397651014437064,0.7,0.1549535763760905,1.0,120,10.0,0.06038981748579358,0.7666666666666667
107,601126,四方股份,2026-07-14,2026-07-14,518,0.10319847450784284,0.85,180,1.0,0.08204627430325151,0.75,0.39265669681068666,1.0,180,0.1,0.09899270478414368,0.85
108,002642,荣联科技,2026-07-14,2026-07-14,518,0.10314618149907687,0.95,120,1.0,0.05541945816011769,0.6333333333333333,0.180598733431387,1.0,120,0.1,0.0622204739445147,0.7333333333333333
109,002422,科伦药业,2026-07-14,2026-07-14,518,0.10237047788800553,1.0,120,1.0,0.04583528570544681,0.6333333333333333,0.3145260275616036,1.0,120,0.1,0.05805242137291402,0.6833333333333333
110,603779,威龙股份,2026-07-14,2026-07-14,513,0.10163225968646147,0.7833333333333333,180,10.0,0.11622016313580959,0.6166666666666667,0.17411032455763592,0.9166666666666666,180,10.0,0.17977544883361612,0.7666666666666667
111,603328,依顿电子,2026-07-14,2026-07-14,518,0.09997965447423053,0.9166666666666666,240,1.0,0.05864201674190153,0.7,0.23531726765328873,1.0,120,10.0,0.06560925603445478,0.75
112,002718,友邦吊顶,2026-07-14,2026-07-14,508,0.09970483498807485,0.85,240,10.0,0.06881861685631577,0.65,0.1710581822563183,0.8833333333333333,240,10.0,0.11025577163404796,0.7333333333333333
113,600027,华电国际,2026-07-14,2026-07-14,508,0.09964953339137392,1.0,120,0.1,0.02982450336412887,0.8,0.11559075836679629,1.0,240,0.1,0.03884985154907269,0.8166666666666667
114,603977,国泰集团,2026-07-14,2026-07-14,518,0.09942343349882223,0.8166666666666667,240,0.1,0.06874750623426724,0.65,0.10042987845923741,0.8,240,10.0,0.07666244904284716,0.6166666666666667
115,600184,光电股份,2026-07-14,2026-07-14,518,0.09897676162573175,0.8166666666666667,180,10.0,0.10328594570991625,0.65,0.7107430197280734,1.0,120,1.0,0.11947169833185887,0.6666666666666666
116,600180,瑞茂通,2026-07-14,2026-07-14,517,0.09816818928142806,0.8,240,0.1,0.1016017758704574,0.7333333333333333,0.18181007289713508,0.8166666666666667,180,0.1,0.14205358716646435,0.8166666666666667
117,002617,露笑科技,2026-07-14,2026-07-14,518,0.09812110910620833,0.9166666666666666,180,0.1,0.0701867990163198,0.6333333333333333,0.3385712752778724,1.0,120,0.1,0.07577498013798506,0.7166666666666667
118,600545,卓郎智能,2026-07-14,2026-07-14,518,0.09734287927630117,0.7,240,10.0,0.12931191254916438,0.5833333333333334,0.3225303166973,0.9333333333333333,240,0.1,0.15617383372122057,0.7
119,002962,五方光电,2026-07-14,2026-07-14,518,0.09662664653966915,0.7833333333333333,120,10.0,0.08888844052117288,0.45,0.18804705074720507,0.8833333333333333,120,10.0,0.11122116428698264,0.6333333333333333
120,002876,三利谱,2026-07-14,2026-07-14,518,0.09596453557483053,0.95,120,1.0,0.04081643368838879,0.7166666666666667,0.13841240661849694,1.0,120,10.0,0.042306678920578177,0.8
121,603929,亚翔集成,2026-07-14,2026-07-14,518,0.09510253952232842,0.55,240,10.0,0.1297712397689224,0.45,0.18800515510362756,0.6833333333333333,240,10.0,0.18211111974715968,0.5833333333333334
122,603928,兴业股份,2026-07-14,2026-07-14,518,0.0949589047264987,0.85,120,1.0,0.0685522609232459,0.6166666666666667,0.5732495005873328,1.0,120,1.0,0.07084751511601195,0.85
123,002669,康达新材,2026-07-14,2026-07-14,518,0.09486464673128427,0.8666666666666667,180,0.1,0.062691373408944,0.7,0.2575978983063379,1.0,120,0.1,0.06809110996500609,0.7666666666666667
124,600301,华锡有色,2026-07-14,2026-07-14,518,0.09447012922012092,0.7166666666666667,120,10.0,0.10072985395223825,0.6333333333333333,0.14776760135427378,0.9166666666666666,120,1.0,0.07777768590590435,0.75
125,002297,博云新材,2026-07-14,2026-07-14,518,0.09414333182828442,0.8166666666666667,120,1.0,0.1573287450611824,0.6666666666666666,0.329765650072224,0.9333333333333333,180,10.0,0.27875759429429675,0.7
126,600302,标准股份,2026-07-14,2026-07-14,512,0.09383234174722424,0.6166666666666667,240,1.0,0.08939744515660238,0.4,0.25910033457960596,0.8833333333333333,120,0.1,0.11012265367829352,0.6166666666666667
127,605011,杭州热电,2026-07-14,2026-07-14,518,0.09381642719568922,0.9333333333333333,120,1.0,0.04535449157381577,0.6333333333333333,0.23291810857097017,1.0,180,0.1,0.060582523837623185,0.75
128,600759,洲际油气,2026-07-14,2026-07-14,516,0.09376202867562373,0.7166666666666667,180,10.0,0.11186096060051691,0.6333333333333333,0.09108135804105458,0.45,180,10.0,0.16481218069419412,0.6166666666666667
129,002824,和胜股份,2026-07-14,2026-07-14,518,0.09347855262029063,0.8666666666666667,180,10.0,0.08191054719375407,0.7333333333333333,0.3151986028880443,1.0,120,10.0,0.12162627487591135,0.85
130,600857,宁波中百,2026-07-14,2026-07-14,518,0.0932095462893669,0.9333333333333333,120,0.1,0.07930057997547532,0.5666666666666667,0.25484828040854784,1.0,120,1.0,0.09478807093502271,0.6333333333333333
131,603706,东方环宇,2026-07-14,2026-07-14,518,0.093064458162987,1.0,120,0.1,0.03602172743705283,0.7166666666666667,0.18984870892581163,1.0,120,0.1,0.044360722039778394,0.85
132,000810,创维数字,2026-07-14,2026-07-14,518,0.0924971601218727,0.9166666666666666,240,10.0,0.05889641178216852,0.5166666666666667,0.44992057547697195,1.0,120,0.1,0.06069590880117863,0.7666666666666667
133,002125,湘潭电化,2026-07-14,2026-07-14,518,0.09200438458210777,0.8666666666666667,180,0.1,0.06876555806768946,0.65,0.21287116859773395,1.0,180,10.0,0.08768935727290444,0.8666666666666667
134,603119,浙江荣泰,2026-07-14,2026-07-14,518,0.09136561990275338,0.7333333333333333,120,1.0,0.08102735890430171,0.65,-0.01680006272110416,0.38333333333333336,120,10.0,0.07644688188507494,0.5833333333333334
135,603305,旭升集团,2026-07-14,2026-07-14,511,0.0902661337535288,0.85,120,0.1,0.05005720314368223,0.6666666666666666,0.13930968249636094,0.9166666666666666,120,0.1,0.07091902830609766,0.8166666666666667
136,603725,天安新材,2026-07-14,2026-07-14,518,0.0895505328595427,0.9,120,10.0,0.07222319693251221,0.6333333333333333,0.10168153577884745,0.9666666666666667,120,1.0,0.0801312607835897,0.7666666666666667
137,002354,天娱数科,2026-07-14,2026-07-14,518,0.08933466077221625,0.9333333333333333,180,1.0,0.08737480675757481,0.6166666666666667,0.06940521834868771,0.9166666666666666,180,10.0,0.11713869385798006,0.6
138,605111,新洁能,2026-07-14,2026-07-14,518,0.08932230842071791,0.8333333333333334,180,1.0,0.11174567019874113,0.6166666666666667,0.5169481839899082,1.0,120,1.0,0.13632267401582013,0.7166666666666667
139,600378,昊华科技,2026-07-14,2026-07-14,518,0.08910167520650172,0.7833333333333333,120,0.1,0.10106299215624806,0.65,0.5556249252453143,1.0,120,10.0,0.1351252882295131,0.8166666666666667
140,601958,金钼股份,2026-07-14,2026-07-14,518,0.08873921183461303,0.85,120,10.0,0.08608830387953842,0.6833333333333333,0.109575423527991,0.85,240,10.0,0.09981758228916048,0.65
141,603933,睿能科技,2026-07-14,2026-07-14,508,0.08869674405710812,0.8166666666666667,240,10.0,0.06694470177003328,0.6166666666666667,0.10505103247570276,0.9333333333333333,120,10.0,0.07455135703179015,0.75
142,002705,新宝股份,2026-07-14,2026-07-14,518,0.08847639338507443,0.7333333333333333,120,0.1,0.05960071225857823,0.6333333333333333,0.0876294344567785,0.6833333333333333,120,1.0,0.07750614051967343,0.6833333333333333
143,000672,上峰水泥,2026-07-14,2026-07-14,518,0.08792849348043817,0.9166666666666666,120,0.1,0.06989632713587304,0.75,0.24982841857127872,1.0,120,0.1,0.10825777774961437,0.8333333333333334
144,600641,先导基电,2026-07-14,2026-07-14,517,0.08770913930981808,0.9,120,1.0,0.08289972356631017,0.7166666666666667,0.19471154896731935,0.9833333333333333,120,1.0,0.11667515644696973,0.9333333333333333
145,603222,济民健康,2026-07-14,2026-07-14,518,0.0876239211035327,0.9166666666666666,120,1.0,0.05000132290257274,0.7,0.12711225085580044,1.0,120,10.0,0.06581089041053856,0.8333333333333334
146,600630,龙头股份,2026-07-14,2026-07-14,518,0.08674962964548186,0.9166666666666666,120,0.1,0.05775237562478307,0.5333333333333333,0.1412746684209968,0.9333333333333333,240,10.0,0.06983888397480416,0.7333333333333333
147,002025,航天电器,2026-07-14,2026-07-14,518,0.08637663873257215,0.7833333333333333,180,1.0,0.07609604715079478,0.6333333333333333,0.19873750731791434,0.9666666666666667,120,1.0,0.07956957073177384,0.8166666666666667
148,600540,新赛股份,2026-07-14,2026-07-14,518,0.08599931469860728,0.7833333333333333,240,0.1,0.049665454119423844,0.7833333333333333,0.14650337500359623,0.9333333333333333,120,0.1,0.07025980147015763,0.8333333333333334
149,002951,金时科技,2026-07-14,2026-07-14,517,0.0858628374506567,0.7833333333333333,120,1.0,0.08967243806328888,0.65,0.043443769247923036,0.85,120,10.0,0.08548364723978961,0.7
150,600236,桂冠电力,2026-07-14,2026-07-14,518,0.08584104148555297,0.8,180,0.1,0.061703476135318715,0.65,0.09454323610882967,0.8166666666666667,180,0.1,0.06263419061099672,0.8166666666666667
151,002449,国星光电,2026-07-14,2026-07-14,518,0.08562257717598028,0.9333333333333333,240,0.1,0.03597620912093288,0.75,0.09807163647350281,0.95,240,0.1,0.029614520970800962,0.85
152,002023,海特高新,2026-07-14,2026-07-14,518,0.0855444698051258,0.8333333333333334,120,10.0,0.07161610460141724,0.65,0.25873261563952166,1.0,120,1.0,0.08059543897875797,0.8166666666666667
153,603335,迪生力,2026-07-14,2026-07-14,518,0.08392664777878436,0.85,120,10.0,0.07177225157603048,0.6666666666666666,0.26023177326290786,0.95,120,10.0,0.08866800221700905,0.7
154,600539,狮头股份,2026-07-14,2026-07-14,508,0.0837711511601926,0.75,240,10.0,0.08783818751003511,0.48333333333333334,0.1306299206525799,0.7333333333333333,120,10.0,0.10067296219403275,0.6
155,002081,金 螳 螂,2026-07-14,2026-07-14,518,0.08303181083021108,0.6,240,1.0,0.1505370672895712,0.5333333333333333,0.07736332061723708,0.55,120,10.0,0.24876202149497884,0.6
156,600403,大有能源,2026-07-14,2026-07-14,518,0.08267921728866305,0.9,120,10.0,0.09497718904682058,0.6666666666666666,0.040253402315477624,0.6833333333333333,120,10.0,0.10896653509663198,0.75
157,600629,华建集团,2026-07-14,2026-07-14,518,0.08239049605724628,0.7666666666666667,120,0.1,0.07753627944649996,0.5666666666666667,0.16903508445919363,0.8666666666666667,120,1.0,0.09722714430119166,0.7
158,603203,快克智能,2026-07-14,2026-07-14,518,0.08143708218119432,0.7166666666666667,180,10.0,0.11233282084647045,0.65,0.19566699660209835,0.8333333333333334,120,10.0,0.14306791234617802,0.7666666666666667
159,002413,雷科防务,2026-07-14,2026-07-14,518,0.08134880619840733,0.8,120,0.1,0.058207293489437276,0.6166666666666667,0.15887172686200354,0.8833333333333333,120,0.1,0.07515215007099511,0.55
160,002442,龙星科技,2026-07-14,2026-07-14,518,0.08122791898774248,0.8666666666666667,120,10.0,0.06353243340905466,0.7166666666666667,0.1836827168595401,1.0,120,1.0,0.06275467076934488,0.7833333333333333
161,000733,振华科技,2026-07-14,2026-07-14,518,0.08079453048161193,0.8166666666666667,180,0.1,0.07529037750120202,0.5,0.19792844438082108,1.0,180,0.1,0.07006277408337852,0.6833333333333333
162,001389,广合科技,2026-07-14,2026-07-14,518,0.08061466882268772,0.8,240,10.0,0.09605752999856877,0.48333333333333334,0.18829043136013085,0.9166666666666666,120,10.0,0.12744261025073653,0.65
163,600999,招商证券,2026-07-14,2026-07-14,518,0.07986525062698681,0.9666666666666667,180,0.1,0.04066182067848818,0.6666666666666666,0.14892325597202932,1.0,240,0.1,0.058819485035215786,0.7333333333333333
164,603110,东方材料,2026-07-14,2026-07-14,518,0.07984862782801602,0.8,120,1.0,0.08644490087278062,0.65,0.04720246680624894,0.7666666666666667,180,10.0,0.1249332251436678,0.6666666666666666
165,603077,和邦生物,2026-07-14,2026-07-14,518,0.07969964258490116,0.6833333333333333,120,0.1,0.059610996241224345,0.31666666666666665,0.06779113263614144,0.4666666666666667,120,10.0,0.0791360964351773,0.3
166,001287,中电港,2026-07-14,2026-07-14,518,0.07959890868054038,0.9166666666666666,180,10.0,0.05311237656247181,0.6666666666666666,0.14048488641830056,0.9833333333333333,180,1.0,0.060696675677450296,0.7
167,002782,可立克,2026-07-14,2026-07-14,518,0.07895971255917453,0.7166666666666667,120,1.0,0.09087334859322937,0.7166666666666667,0.19683314748521913,0.9333333333333333,180,10.0,0.12363199786215082,0.7166666666666667
168,000703,恒逸石化,2026-07-14,2026-07-14,518,0.07884845235019979,0.6666666666666666,180,10.0,0.08084571279365275,0.45,0.12403623137063349,0.75,180,10.0,0.11140634234695532,0.55
169,600322,津投城开,2026-07-14,2026-07-14,508,0.07821297717005092,0.9,120,0.1,0.05488373247277363,0.6666666666666666,0.1295872061947724,0.9833333333333333,120,10.0,0.06306157434246001,0.7333333333333333
170,600078,澄星股份,2026-07-14,2026-07-14,517,0.07801565150082139,0.75,120,10.0,0.08199535524292814,0.7,0.19278513660837432,0.95,120,0.1,0.08577203313625834,0.6666666666666666
171,600990,四创电子,2026-07-14,2026-07-14,518,0.07780018012847982,0.9166666666666666,120,1.0,0.04650297222217668,0.6833333333333333,0.13111642451134298,0.9666666666666667,120,0.1,0.06677662953357112,0.6333333333333333
172,603051,鹿山新材,2026-07-14,2026-07-14,518,0.07775838528174277,0.85,120,0.1,0.0531999770169046,0.6166666666666667,0.1315865935456352,0.9833333333333333,120,0.1,0.06123704398925059,0.7833333333333333
173,600198,大唐电信,2026-07-14,2026-07-14,518,0.07748543855810312,0.8,240,1.0,0.06604875623028215,0.6166666666666667,0.1825564508042718,1.0,240,0.1,0.07312895395463248,0.6666666666666666
174,601872,招商轮船,2026-07-14,2026-07-14,518,0.07701498400973633,0.7166666666666667,120,1.0,0.08843767983293792,0.6333333333333333,0.11829020097889895,0.8666666666666667,180,0.1,0.10004012257231687,0.6333333333333333
175,002629,仁智股份,2026-07-14,2026-07-14,513,0.0763300561840603,0.9,120,1.0,0.04758355387647352,0.6833333333333333,0.03612166914981613,0.5833333333333334,120,10.0,0.07702543185156537,0.6333333333333333
176,003036,泰坦股份,2026-07-14,2026-07-14,518,0.07632728758521805,0.6,120,10.0,0.1372473596778925,0.7,-0.05014295926377105,0.16666666666666666,120,0.1,0.174959888790834,0.85
177,603270,金帝股份,2026-07-14,2026-07-14,518,0.07580389687868144,0.8666666666666667,120,10.0,0.06291501047789984,0.6333333333333333,0.14915848442207305,0.9833333333333333,180,0.1,0.05248867109859134,0.8
178,002828,贝肯能源,2026-07-14,2026-07-14,513,0.07572030149310721,0.8666666666666667,240,0.1,0.06534883241620121,0.38333333333333336,0.15630253303462677,0.9,120,10.0,0.1135118660655158,0.26666666666666666
179,002957,科瑞技术,2026-07-14,2026-07-14,518,0.07528705586625659,0.7,120,10.0,0.12155697368263163,0.4666666666666667,0.14593529489674736,0.7166666666666667,180,10.0,0.21247541661111077,0.5166666666666667
